,routeid,created_utc,activitytype,latitude,longitude,distance_m,n_points,zipcode
5668,7ef0fc52fccc83f43dd331dfa28d6bf1,2013-05-22 03:09:06.536000,Running,42.352597,-71.067531,5138.06411625,30,
5669,a48da971d2ee98af000a2b9038f5b07f,2013-05-22 03:11:48.803000,Running,42.337642,-71.095426,3792.72592307,60,
5670,5b9090a7bd4d7c277c33c4d9fb924d45,2013-05-22 03:38:14.585000,Cycling,42.39423,-71.114159,4662.05030204,150,
5671,45af99cd682a92deddf32eb5bbd18ac3,2013-05-22 10:50:18.129000,Running,42.352581,-71.06738,7605.23840901,15,
5672,c6d9c04e71971c9b83a721d8595a6965,2013-05-22 13:05:31.865000,Running,42.35167,-71.118519,7616.12848203,348,
5673,c89e0fa25c274db6fba001d571adfa39,2013-05-22 13:20:27.030000,Walking,42.36631,-71.07593,1562.80957113,111,
5674,d6311ab76c6eff30eb13c29458e12dca,2013-05-22 13:37:25.320000,Running,42.35165,-71.13567,8071.5800986,326,
5675,e50a5706dffc9b6c0e93d84c89feda07,2013-05-22 14:48:53.989000,Running,42.342828,-71.091756,3182.20757094,65,
5676,4a2176f21dcaf364dfb7e38f441530c7,2013-05-22 14:53:43.750000,Running,42.342225,-71.091756,3661.79755005,71,
5677,9f2ee7c63ac1a7c0970e573ed3a32580,2013-05-22 16:23:44.851000,Running,42.243601,-70.983559,4787.38456495,9,
5678,c49a5c1ee49d3326d6fd1454d010fe49,2013-05-22 16:38:13.257000,Running,42.336007,-71.041279,4850.82047846,428,
5679,f628297374ca0cd09a27262acc085d89,2013-05-22 18:06:10.509000,Cycling,42.389357,-71.107494,4957.12572288,363,
5680,579bf2436e3926e4d77d1a77926b8119,2013-05-22 18:08:46.268000,Running,42.35123,-71.115502,3859.4532076,301,
5681,e1baa68cc29f280d055e913ef7b7bc4e,2013-05-22 18:16:11.033000,Running,42.33918,-71.06552,8320.11172793,284,
5682,729c2c2d5892461bb4bd5f93b1dec489,2013-05-22 18:23:19.846000,Running,42.367922,-71.120314,207.796797712,9,
5683,df19759ffd29c6eea13640533080bb21,2013-05-22 23:48:40.712000,Running,42.379406,-71.10079,1541.67805071,7,
5684,56d17dd3e626d402b58ee43b07ab49d2,2013-05-23 15:49:32.353000,Running,42.24913,-70.98752,8312.33033058,358,
5685,b42dadc5c4ac437c4ad38f18ba0bddbd,2013-05-23 18:30:02.917000,Running,42.360958,-71.067289,4867.43505985,427,
5686,e325fd6c8a8c4849d3a668a7706c1742,2013-05-23 21:57:09.025000,Running,42.364431,-71.11592,4384.49760919,425,
5687,83425acceefdece5af924e2286a87f18,2013-05-23 22:56:26.048000,Running,42.394225,-71.121025,2852.73036382,14,
5688,b60038f705a78b3c88d6388e0c369f40,2013-05-23 23:36:46.557000,Running,42.365677,-71.058825,4522.95185917,425,
5689,ab48cbbef21dbd35de6b116bd36604e9,2013-05-24 00:58:26.235000,Running,42.385516,-71.076979,4703.93478307,425,
5690,eadb470e18c2d941a14b2067eda482ad,2013-05-24 01:00:26.664000,Running,42.394716,-71.121411,4772.10118883,3,
5691,d31506a386ebe8206cca8c2ccc4b5ba1,2013-05-24 01:14:10.109000,Running,42.330551,-71.113976,4837.75811874,64,
5692,8760110e2a95e8ec1d915ea0d2f55a9b,2013-05-24 01:17:44.860000,Running,42.331154,-71.113826,4937.94892278,65,
5693,5963d96364bcd5a1d7a1005e413a3b9f,2013-05-24 01:21:21.223000,Running,42.332455,-71.113418,3575.22882203,44,
5694,d056c25f8da18a2dfa682669c1919dc3,2013-05-24 01:33:21.316000,Running,42.359519,-71.072396,3818.97340453,42,
5695,4289758a9f0964f6a81a963327351bd0,2013-05-24 01:37:14.377000,Running,42.36961,-71.12243,5428.39494142,31,
5696,6146a6d8c107a4f8a998eb39bc3372af,2013-05-24 01:46:12.697000,Running,42.326903,-71.115585,4115.17363799,51,
5697,89de2104b49efe280794fc54c47f7933,2013-05-24 11:32:47.622000,Running,42.4001,-71.1127,6397.38183452,146,
5698,67f499c8044819e888bf4072ca5e5cde,2013-05-24 12:41:52.576000,Running,42.35883,-71.12394,8112.52412669,440,
5699,2a01a3d0e9e69d17d32d06a492c71ac1,2013-05-24 13:34:38.533000,Running,42.24913,-70.98752,4787.68251894,206,
5700,581b183a341e648305149eed2269dbbb,2013-05-24 14:54:20.535000,Running,42.34817,-71.04292,6888.56660807,275,
5701,e3b66e7d6a32f33bf47395a221a94d34,2013-05-24 16:54:51.414000,Cycling,42.362718,-71.081103,4147.9272319,311,
5702,28189e0db9cfdc221b40de3e1fc64290,2013-05-24 17:03:13.493000,Cycling,42.360161,-71.094846,8118.57964697,31,
5703,443df19afecc17131d2a4981a9cf1023,2013-05-24 17:34:38.603000,Running,42.39085,-71.107442,6881.37395135,42,
5704,3ac2433dcf1dc70b479ec5761c6e050c,2013-05-24 18:22:32.018000,Running,42.351566,-71.125166,6173.94309788,23,
5705,2a7ebb30e88e95c7cb82445bee96f4be,2013-05-24 19:02:49.196000,Running,42.34329,-71.1026,9009.62632233,247,
5706,a31810f332fa854bd6faeac671a810d2,2013-05-24 19:28:47.267000,Running,42.23692,-71.09936,5589.25725978,113,
5707,dc1091b278615ffcdad435978a7734c6,2013-05-24 19:34:51.169000,Running,42.35158,-71.04491,8639.60301866,338,
5708,35d2e3c7918b7c8d3f62bc7637ffe4f4,2013-05-24 19:56:15.442000,Running,42.35204,-71.07345,4045.38668243,113,
5709,6e4f329d65017b28c365a71b4fe32b1b,2013-05-24 21:18:11.795000,Running,42.39685,-71.12207,2275.78783968,187,
5710,1c9c6d61b79cd8a561418919bc3f23c6,2013-05-24 22:50:22.671000,Cycling,42.36404,-71.087429,4859.42948146,154,
5711,e79869fa1f59d2e4e092897b591c54a5,2013-05-25 01:04:39.032000,Running,42.380205,-71.146533,3155.55411829,58,
5712,02f11f9e68de148337c637a652d3eac1,2013-05-25 03:25:49.825000,Running,42.352126,-71.046089,20464.0607014,104,
5713,24c7e9af83f8923de9cc5bc6491c15e1,2013-05-25 14:18:07.874000,Running,42.366035,-71.084412,5043.41223546,21,
5714,adf8bbca1d78f2ef561f8c1c850524ca,2013-05-25 15:31:44.946000,Running,42.22034,-71.161288,9146.69977406,306,
5715,8256b1518b09052d97b708607a57b0fc,2013-05-25 18:14:49.822000,Cycling,42.33567,-71.08284,12524.6957739,501,
5716,27940cb2237602cb4bfe8b45b514c26b,2013-05-25 21:05:16.016000,Running,42.35106,-71.132839,7260.85641138,342,
5717,3775fa1a941e47d7c66243e90ef84f23,2013-05-25 21:08:55.714000,Running,42.34702,-71.14834,5398.84872337,231,
5718,4d6b328d13493aa620082753ff088207,2013-05-25 23:34:25.075000,Running,42.35936,-71.113997,3284.219297,310,
5719,9f74545f95448424bcd8fbd51b03a25c,2013-05-26 12:42:36.096000,Running,42.374794,-71.186985,2030.02887627,30,
5720,ad4b74dc882e9dcbe857d8d903d2914b,2013-05-26 13:27:08.091000,Running,42.3586,-71.05203,9628.40458302,491,
5721,793f47f8f0c87cea4b99f822199ccb12,2013-05-26 14:19:39.827000,Running,42.323365,-71.109631,4376.78360756,36,
5722,04c7f8848434f5f21c85491839ac5a6f,2013-05-26 17:20:53.381000,Running,42.25271,-71.0006,5983.03720878,241,
5723,cf8241c0287650cbbd9f30a117ca7324,2013-05-26 18:28:45.996000,Running,42.36244,-71.167771,4821.9519499,427,
5724,b576c7bf037bda209a45f2c5e6eb0b58,2013-05-26 20:19:31.351000,Running,42.32419,-71.108837,4956.59071121,81,
5725,6ec01c05284bcd87f56da49f00a13850,2013-05-26 20:26:09.406000,Running,42.324444,-71.108322,6103.07602399,68,
5726,1aefcf3608941035fca7cfdb97ad3997,2013-05-26 21:44:57.602000,Running,42.358829,-71.069912,2411.76379752,24,
5727,dc14676f7ffe43ddbd627f6b98effacd,2013-05-27 00:09:15.607000,Running,42.34173,-71.10959,3320.55304456,207,
5728,63f261fcba8dd7fc56935100127cb580,2013-05-27 00:11:50.856000,Running,42.34173,-71.10959,6707.01985998,411,
5729,59f8115b5f1ac5e4d0b2ff42fd99a8f5,2013-05-27 12:33:35.111000,Running,42.346006,-71.108004,4677.53256295,422,
5730,43330532aea03d2a6485529e3af51b5d,2013-05-27 13:10:01.522000,Running,42.34392,-71.12901,6341.6974851,326,
5731,f25cc5df4b23d9c0377febeed08137f3,2013-05-27 13:12:11.690000,Running,42.34392,-71.12901,7547.85045654,496,
5732,7e02bd333466d52475c91ea688e06db0,2013-05-27 13:16:45.483000,Running,42.34392,-71.12901,3699.05328275,161,
5733,d1e12d1939e8ce9a6e145a0ce8024052,2013-05-27 13:18:28.046000,Running,42.3446,-71.13036,1687.23027224,61,
5734,4f1035f84d034144165e4a1bc04cabc7,2013-05-27 14:47:52.212000,Running,42.34923,-71.12489,2479.71437724,153,
5735,f6e7ab488a4381f58131e0835545529a,2013-05-27 15:00:32.204000,Running,42.37314,-71.159,1896.05942221,71,
5736,2b7fca3a1efd1e687acd1af11ccca44a,2013-05-27 20:07:10.645000,Running,42.37256,-71.12015,6048.72523761,290,
5737,93178ebd7f144c84079bd2036f9393bf,2013-05-27 21:07:28.369000,Running,42.346714,-71.180976,3550.09329597,15,
5738,eb8397be6027985fef2c7ef2f7f211e3,2013-05-27 22:48:55.474000,Running,42.356926,-71.133405,1814.42368091,5,
5739,191859ce74845d09c3ea33af114749f4,2013-05-27 23:04:57.536000,Walking,42.387236,-71.104115,2737.80118678,15,
5740,39a34fb4dd29bce193000987cefc59c2,2013-05-28 10:16:04.097000,Cycling,42.34392,-71.12901,5346.56037775,312,
5741,85b5fadb75363107e0032bafc942f72b,2013-05-28 12:17:41.267000,Running,42.36889,-71.09995,6839.21648528,274,
5742,9324b10a8a34ce0347078fdeed63cb02,2013-05-28 12:19:48.842000,Running,42.3737,-71.112463,3473.61222843,6,
5743,ad1e7fdf041febf0bdda8d9b3097b70e,2013-05-28 16:36:37.330000,Cycling,42.35228,-71.14102,5397.91067716,184,
5744,66e635d1f0b0543cc3797bbd3f0b30f5,2013-05-28 17:04:45.906000,Running,42.35165,-71.13567,9992.83775203,499,
5745,3229554a646c0b3d7a71143b9ec375c5,2013-05-28 21:14:36.220000,Running,42.3385,-71.09383,4925.38730194,182,
5746,1e3c061a52f0a6caf589455979d38aef,2013-05-28 22:28:19.270000,Running,42.379422,-71.100801,4593.71118082,15,
5747,0d53e99a34effe4f77ccfd1b2b129b52,2013-05-29 11:43:48.350000,Running,42.34757,-71.12002,3959.59736364,138,
5748,b86ecd6187aadbb5f313faea74e05a2f,2013-05-29 11:45:06.388000,Running,42.34757,-71.12002,4836.96551639,175,
5749,bdfeeac6825f78608b560b8f1c50895e,2013-05-29 13:53:55.279000,Running,42.343383,-71.085791,8419.23970592,8,
5750,2955175cad2ce039509aa15f2c36a50f,2013-05-29 16:51:53.471000,Running,42.37912,-71.16676,4952.41431628,283,
5751,74d0b68092dc0b28ae0dff962e720e8f,2013-05-29 18:49:40.601000,Running,42.231565,-71.154563,2662.44173397,43,
5752,9780a2e89749152f6a105f74a50d1550,2013-05-30 00:45:37.400000,Running,42.369848,-71.076371,834.605504843,17,
5753,c3925ca2e9118aa77dec63645168fabf,2013-05-30 00:59:18.976000,Running,42.385921,-71.096123,11319.7841333,49,
5754,8eea57fb1a984d9f687fb151dc13de88,2013-05-30 01:22:51.328000,Running,42.36299,-71.08254,4582.60800447,430,
5755,0a579b5f2f7c1ef62aaecf73b6f82240,2013-05-30 01:43:23.357000,Running,42.362666,-71.078936,10610.7313044,37,
5756,445934343aefd3144da0263b707e6b5f,2013-05-30 12:35:16.543000,Cycling,42.377726,-71.104222,11816.1540445,24,
5757,16f29ce0586a84ecb3264b731665a405,2013-05-30 13:10:40.163000,Running,42.35506,-71.14522,3414.0198,92,
5758,70d42ac2ee727c3a3fbb30b897ddfe22,2013-05-30 13:11:30.568000,Running,42.35306,-71.14782,4915.70495686,175,
5759,de4b0d1341ae452191ea366130d5cb36,2013-05-30 17:29:49.981000,Running,42.402013,-71.116847,7923.44289938,82,
5760,4b6b824e6e9a1f7399b6a221ed7f905b,2013-05-30 18:39:57.054000,Running,42.36478,-71.10268,8172.16891494,395,
5761,164354b627113959a3b33707d07db766,2013-05-30 18:43:21.937000,Running,42.36444,-71.10209,7109.97929508,363,
5762,1f93ef4535c954409f1f31050ce3b6fb,2013-05-30 18:45:46.046000,Running,42.36471,-71.10257,8798.52653586,438,
5763,095e4e424af35b1be978ca20c0cbaa49,2013-05-31 03:24:04.604000,Running,42.3743,-71.129059,9307.55915914,434,
5764,b3eeec54cbed3fe77b67d9dfbd49cd6b,2013-05-31 13:32:43.806000,Running,42.270846,-71.163692,2010.7743226,22,
5765,fa8e1d2364233ac89071b01634715d54,2013-05-31 14:27:47.011000,Running,42.34757,-71.12002,3248.99057829,111,
5766,8fa9d047cd0c3ec17984e90ab5517a89,2013-05-31 17:18:40.954000,Running,42.345771,-71.042509,5071.90212703,432,
5767,e96b252df0ced36596f7d861564232a2,2013-06-01 05:29:03.883000,Running,42.36757,-71.09857,717.307361491,45,
5768,2e900b4e6259224f73f6f7c24badf2c1,2013-06-01 22:15:51.121000,Running,42.38167,-71.09779,4727.87777171,294,
5769,3dcde647e658997a250f0839855a9cfd,2013-06-02 02:36:34.276000,Running,42.28539,-71.07117,9739.5806224,486,
5770,55927ab2fc14e3a377649609f90dccab,2013-06-02 05:12:42.179000,Running,42.376807,-71.104334,4816.39791758,419,
5771,2aa297db1ccc23b565d48a9d53ddc875,2013-06-02 05:18:33.429000,Running,42.372484,-71.122392,4809.9083779,420,
5772,c20f0bc30245518814ac7736a9d4ba5a,2013-06-02 05:20:10.923000,Running,42.377366,-71.101095,4953.00762338,428,
5773,f913095f46bed9fd8d017ab720dc8430,2013-06-02 13:00:30.623000,Running,42.36825,-71.08559,10512.1610181,503,
5774,feb6913be637e9504076295103e77977,2013-06-02 15:07:27.881000,Running,42.38162,-71.120909,8922.04250912,306,
5775,c264f033614ffc84dabe4d46f7b11f4e,2013-06-02 15:53:59.460000,Running,42.368786,-71.077339,5005.80509194,236,
5776,83f55143fa73cd09beee5f9eddb7041a,2013-06-02 17:22:39.705000,Running,42.401634,-71.115942,8277.85993285,36,
5777,c5d7162a9cc1094d83a3deced7eaa7cc,2013-06-02 21:00:04.242000,Running,42.37346,-71.122988,4809.0263869,425,
5778,9d78442138cbca033b66e3aa9a0e6f74,2013-06-02 21:09:24.978000,Running,42.244801,-71.163468,7213.59260852,137,
5779,c630a3b6ad70a29e54a85ef6d0315da0,2013-06-02 21:13:33.288000,Running,42.36852,-71.098998,7106.78326028,69,
5780,09255957499cff0e62e5b0f79572a177,2013-06-03 00:28:21.919000,Cycling,42.37249,-71.09122,4888.0388706,189,
5781,c162e1875555759ab72c0ead1428cf8f,2013-06-03 03:10:25.227000,Running,42.34158,-71.0971,1664.41368262,134,
5782,95ce67e0416bd548a7a4bd86e61022a2,2013-06-03 03:30:38.288000,Running,42.24913,-70.98752,11545.2429454,502,
5783,df34e24448543a1f4d1c99c5c4d3b619,2013-06-03 20:45:33.780000,Running,42.357687,-71.073539,2880.50093589,28,
5784,a09972142d3361ce4928307ee86c8c3a,2013-06-03 22:38:25.433000,Running,42.365948,-71.100811,4895.79407758,63,
5785,87a213523e56fafb2604dc051a9e368e,2013-06-04 00:05:46.039000,Running,42.384383,-71.111047,4719.22640098,10,
5786,28d4235fafdd13323c3c210577ecc4cf,2013-06-04 01:32:31.420000,Running,42.334222,-71.012678,4819.45585721,414,
5787,bff695bafcf2062f4560ae44113b21b0,2013-06-04 02:03:47.857000,Running,42.34319,-71.07649,9337.93490297,503,
5788,00871f8278d13441406c511db766c4c1,2013-06-04 09:42:58.974000,Running,42.34757,-71.12002,3177.57228559,98,
5789,8f2ccd49b0c907f5ceac85ae2a318a06,2013-06-04 11:44:38.165000,Running,42.34757,-71.12002,3953.7874017,129,
5790,bfa6fef9b583c8c957e4cb10cc6281a3,2013-06-04 13:03:55.658000,Running,42.37313,-71.13197,9795.74570093,486,
5791,686cb9cc60ae35383b19856ce7aed1c0,2013-06-04 13:09:24.176000,Running,42.37299,-71.13224,8492.62675806,488,
5792,6d9d11c8029a292877bb3b622fb3744c,2013-06-04 14:58:02.932000,Running,42.280731,-71.158419,5050.50272138,432,
5793,2f1919afd60674abfbbf20bd27baf3c2,2013-06-04 15:00:16.789000,Running,42.283666,-71.139361,4943.57939211,426,
5794,f602c2ee4a23e8afad5aa41fe257600d,2013-06-04 15:02:18.057000,Running,42.361897,-71.082845,4987.53648759,428,
5795,fbfdc4cc04f1e78d69c68b37bb8d0aee,2013-06-04 15:03:38.580000,Running,42.361872,-71.082399,5153.32468007,428,
5796,dc845e4db47af07ccf38f32a41195b9f,2013-06-04 16:57:33.974000,Running,42.376519,-71.119816,6002.33860684,20,
5797,3074ee69bd0a711db949d6fecf1fab78,2013-06-04 17:15:11.215000,Running,42.36396,-71.07693,3376.41809239,169,
5798,276733744623e3921750c1eb16346f2c,2013-06-04 20:58:24.997000,Running,42.386254,-71.116154,4551.51663337,9,
5799,7a76d48e12a7325f332a855a62703853,2013-06-04 21:13:07.797000,Running,42.38101,-71.1258,4449.52392936,182,
5800,dfd94e478b44902e097e90dab46a136a,2013-06-04 21:21:05.307000,Running,42.35108,-71.07541,9604.56667902,63,
5801,eabb0d205c9a47fe621df4564baf4314,2013-06-04 21:27:55.520000,Running,42.35396,-71.06398,6908.29272773,496,
5802,fa4a438d448616648953f942723b8066,2013-06-04 22:48:14.981000,Running,42.35718,-71.074221,3810.00036305,34,
5803,e23a7b20ccb2496d5bef2be06fc53375,2013-06-05 03:52:33.259000,Running,42.34133,-71.076558,6787.73685082,307,
5804,b65d28e89db995b1b92c91e0a1dc2adb,2013-06-05 10:49:11.062000,Running,42.36523,-71.101266,7056.32340563,53,
5805,f89492649f600175dbbe3f9c250af537,2013-06-05 11:35:27.775000,Running,42.25614,-71.00709,3753.3914363,184,
5806,06d2108af2b5eb6e732cc703502bd1d9,2013-06-05 14:15:27.319000,Running,42.25573,-71.04751,2616.78898315,160,
5807,d97b5e6b7c85cdf0e8145b8447d38241,2013-06-05 18:17:49.453000,Running,42.35389,-71.08461,7037.56642066,465,
5808,497a4de5e444131d920fc5ba91231b3d,2013-06-05 19:45:34.085000,Running,42.343526,-71.116969,4988.40333613,162,
5809,498dac5db57f3a8ce01dbe1b14a67060,2013-06-05 19:48:12.365000,Running,42.34658,-71.10561,4036.49587978,162,
5810,4436d3a8bb37f8a3e22320ebf5802158,2013-06-05 19:50:23.536000,Running,42.3463,-71.10662,1630.36839488,70,
5811,be298ceffa8342d4fb081b1108a0b2b2,2013-06-05 21:18:54.349000,Running,42.339149,-71.166343,7789.33961487,76,
5812,fa6f1a5b83f57d2a21bb88098fd081d2,2013-06-06 00:00:24.299000,Running,42.36693,-71.135261,5928.66836141,403,
5813,5bbbf1c805e442129b83e3dc579c5a91,2013-06-06 00:29:03.851000,Running,42.386365,-71.116154,3330.60831311,5,
5814,f70184f4899a30f9c03fcaa964ee3603,2013-06-06 01:38:42.911000,Running,42.369913,-71.076155,5795.9988738,425,
5815,0a3a691e91a52e493ceeaf2470d85bd5,2013-06-06 01:55:57.986000,Running,42.290869,-71.128073,7198.57778501,200,
5816,634c2caccffb32fdba68633d2fdde0c7,2013-06-06 02:29:12.718000,Walking,42.3591,-71.05965,3981.24966108,18,
5817,39ac6efd05fb5384aab54062b4dfe2f1,2013-06-06 02:31:26.964000,Running,42.341781,-71.100983,3336.45856877,22,
5818,9997b87e18917baf86a1191b79e0da0c,2013-06-06 02:33:29.775000,Cycling,42.343447,-71.094567,3082.71043389,12,
5819,70060d03b03d0dda83d766424f1811ff,2013-06-06 02:34:56.188000,Cycling,42.360161,-71.094868,3060.76617472,13,
5820,01c1603b590d7b4746b158281cc21bed,2013-06-06 02:40:10.510000,Running,42.341797,-71.100962,6704.86950787,42,
5821,3915bffd81531d62911d20d4467c1c50,2013-06-06 14:36:38.229000,Running,42.34602,-71.041859,7916.89251346,312,
5822,0e32a463b8b45f6d17a5bb5e9c824969,2013-06-06 15:14:18.587000,Running,42.34678,-71.08917,8708.42464746,497,
5823,55fdff299697494668ffcfc4ffede666,2013-06-06 15:26:17.065000,Running,42.30726,-71.11724,4774.04439313,425,
5824,186f03aa7ab380b3704b10c2dc6f15af,2013-06-06 15:37:09.173000,Running,42.32584,-71.0487,4780.43272927,350,
5825,22092fba579c8db328809432e809e6bf,2013-06-06 15:43:05.217000,Running,42.33829,-71.01323,4228.98950944,338,
5826,4bb48c60a532520ccb021c466cba66fe,2013-06-06 16:57:12.981000,Running,42.32504,-71.06915,9117.63221092,498,
5827,98aaedf5c23cc43ae5ebe58fb62fce7a,2013-06-06 17:07:13.641000,Running,42.353334,-71.064455,4880.48004842,426,
5828,46114a258eeac4912e21c64e982520d2,2013-06-06 17:08:44.182000,Running,42.34893,-71.150359,9776.16843447,115,
5829,17b28c366fa5697ca19230f405d91b9e,2013-06-06 17:12:09.531000,Running,42.37366,-71.063413,4758.81819787,407,
5830,4392f51f898351e9a8c517d8917c0b06,2013-06-06 20:28:31.026000,Running,42.34193,-71.08234,7982.75898284,348,
5831,3671ae5642b8887765fff86a4d0b4b9a,2013-06-06 22:30:49.977000,Running,42.325634,-71.081832,6794.88056859,91,
5832,88febfc1cd94637afd5142a823087034,2013-06-07 01:18:26.912000,Running,42.389,-71.136228,306.744033836,16,
5833,b0f84ad01a55ed87e1ae524c412c8102,2013-06-07 14:40:11.157000,Running,42.28923,-71.14716,9667.52167716,492,
5834,a6f79d7ac7d264e47f4f3e151e996cfc,2013-06-07 15:01:01.641000,Running,42.28859,-71.14727,9515.38776248,487,
5835,b05e670b9202a040c4bb35bb465b0394,2013-06-07 17:53:19.807000,Running,42.35641,-71.07524,4923.20860952,295,
5836,6fc90497d1fc143a872c07c0347f786c,2013-06-07 18:35:43.170000,Running,42.35934,-71.06503,7609.15319606,496,
5837,b729677ef28c8544a6b0cc34838cda06,2013-06-07 20:20:41.946000,Running,42.334149,-71.028889,4784.29182699,427,
5838,6961f46da5ffda3d2f3e7c949ef84d53,2013-06-08 14:30:17.052000,Running,42.39882,-71.12867,7317.86391031,503,
5839,6b73465cbf746ebcb7f59d028137ae1c,2013-06-08 15:01:13.770000,Running,42.33777,-71.105169,6647.17413531,328,
5840,c54699901a6c09654d7475802a67d4b4,2013-06-08 16:11:25.751000,Running,42.347467,-71.094001,10619.6327803,161,
5841,15da1babd07db8188193ea5be11f9e81,2013-06-08 16:40:50.738000,Running,42.2369,-71.10176,5064.9014382,177,
5842,0fc883c0f97866ea1bb1e01af9b9b01e,2013-06-08 17:05:34.942000,Running,42.346152,-71.090946,4847.78161321,426,
5843,fa931b7ddcd5fa4ef3ac7264a2437a6a,2013-06-08 18:25:05.953000,Running,42.342146,-71.08253,10983.1336573,496,
5844,95877d3acb7339a71288c843e00bc352,2013-06-08 18:47:53.459000,Running,42.36489,-71.10578,3331.01540146,121,
5845,54b75f53be808c2218cafabd736de8e7,2013-06-08 20:36:36.177000,Running,42.34714,-71.10536,3143.45398329,151,
5846,a6c3956184817bc830e30da429eabf3b,2013-06-08 20:37:36.859000,Running,42.351315,-71.10179,5006.39460933,429,
5847,c208d6bcc8a3fcadf13f68a107e22d95,2013-06-08 20:58:41.737000,Running,42.39456,-71.12133,8794.53401707,447,
5848,2b38a962ff7fd5c9f08c1cf9422f66a2,2013-06-08 21:26:38.401000,Running,42.36758,-71.069798,2742.97739793,68,
5849,604ec69fe91d6332d37560898e5284e5,2013-06-08 21:30:10.986000,Running,42.36758,-71.069798,6077.34548125,331,
5850,71a760be3111fc2fed5685f963b4a173,2013-06-09 07:59:40.779000,Running,42.374283,-71.120443,4955.57049174,422,
5851,cd939dda8a84c8b2cc388b8bbabf5902,2013-06-09 14:53:00.135000,Running,42.354,-71.07997,2256.27769159,38,
5852,440cbd51ddee7b8a041d2a00967a992a,2013-06-09 15:16:43.011000,Running,42.38101,-71.09094,5664.17657574,212,
5853,d8304080f096004c0a805f27a689b5cd,2013-06-09 15:58:53.272000,Running,42.37918,-71.12432,5252.42329529,348,
5854,1bf22970b0eb0b0f815740f4d297468f,2013-06-09 18:51:19.352000,Running,42.28128,-71.11741,3260.01735792,97,
5855,85ce63264ef498964c93418e2dde0152,2013-06-10 11:27:53.472000,Running,42.3634,-71.05722,5607.32815576,101,
5856,5c3e22c2bf0e2b85c9628e6facc25312,2013-06-10 16:14:31.701000,Running,42.24913,-70.98752,13374.0303067,502,
5857,9a2325f6425014b73069fac3f128b174,2013-06-10 18:52:56.163000,Running,42.269568,-71.072723,5534.35831745,52,
5858,d0ed1f38e7a2c4e85b55cda23e4688cf,2013-06-10 19:35:04.467000,Running,42.33872,-71.01574,4467.42940917,387,
5859,398463ce01ab8589ef2966a643c78686,2013-06-10 19:58:30.830000,Running,42.34118,-71.124689,5068.81593955,160,
5860,8ed00445d6f543285436081a4f149c12,2013-06-10 22:18:33.112000,Running,42.369442,-71.101095,4975.87946842,20,
5861,6afcba91f9a197a80590135e4b9a1acc,2013-06-11 01:46:46.703000,Running,42.33176,-71.19211,4769.31008838,226,
5862,67062dcd7b3a9f6b0ba1b257e3a1df89,2013-06-11 18:22:52.825000,Running,42.385144,-71.11315,12916.2725209,19,
5863,186a06a042aab968d8d3ac9c8508b629,2013-06-11 19:14:07.609000,Running,42.34674,-71.076849,6417.34625517,392,
5864,99d23e639fcaa091f53836ba0663551f,2013-06-11 19:14:39.665000,Running,42.353917,-71.055606,5621.33080298,63,
5865,874ca00502ed2106a903993cc6f3afbd,2013-06-11 19:44:44.741000,Running,42.35574,-71.06917,10028.0421611,346,
5866,c2189d330de7bb65fdd04ddb09f5fd45,2013-06-11 22:41:02.720000,Cycling,42.34292,-71.14159,6383.37397149,290,
5867,add814a83f54677813108b3be386154b,2013-06-12 00:14:03.933000,Running,42.31948,-71.12309,5414.16612288,479,
5868,bca060e3a7042dd1623c46e15c23801c,2013-06-12 00:19:31.839000,Walking,42.35281,-71.0552,3373.79322853,207,
5869,397d9788ec8f87b918c7cb3fbff77eae,2013-06-12 00:22:14.260000,Walking,42.35371,-71.05804,2452.82337378,183,
5870,c9490594b07a4667160be76ee489a3bf,2013-06-12 00:44:55.680000,Running,42.350409,-71.100436,2545.73975764,22,
5871,a665e98ccd04819b7cd975533fe2cada,2013-06-12 10:56:01.793000,Running,42.347951,-71.085265,5238.22046924,232,
5872,cc51757fdbc38c00b4e857e55c7347e6,2013-06-12 13:45:08.534000,Running,42.28859,-71.14727,9698.18982179,401,
5873,492cd139455c748b0c4be93054b12d52,2013-06-12 13:50:04.566000,Walking,42.36538,-71.061923,4248.96830702,426,
5874,e66500a8a33bad3345906b4fae7720b4,2013-06-12 16:23:52.970000,Cycling,42.33053,-71.10309,2564.79099007,140,
5875,4a9af9599186fc8911960293f006f3b2,2013-06-12 16:27:56.154000,Cycling,42.34655,-71.090469,2775.71729985,178,
5876,c56cd79491666fa72f83f4b62a208dc6,2013-06-12 16:32:00.618000,Cycling,42.34693,-71.08757,2979.4076011,124,
5877,25d18bdd427dd89d120551658de9cff0,2013-06-12 20:37:19.850000,Running,42.37193,-71.08132,3480.7607148,294,
5878,1cf831ad9e352d4e6090912892b2b850,2013-06-12 21:42:45.831000,Running,42.352966,-71.05575,4799.36518511,121,
5879,a66406f54da5f9d2d0f0fce722cb722b,2013-06-13 01:26:34.637000,Running,42.369305,-71.07656,3510.40631759,236,
5880,84383975b58f209b1f84f98d54775c37,2013-06-13 16:32:06.684000,Running,42.35043,-71.07265,9170.44664695,489,
5881,256d382dc22f1d1f5deb9dce2ac628a4,2013-06-13 18:44:52.677000,Running,42.306574,-71.121057,8242.12662556,306,
